call_id,caller,callee,start_time,end_time,duration_sec,call_type,cid,lac,sector,imei,imsi,operator,circle,roaming,lat,lon
443,6846770499,8058076300,2025-11-22 00:35:00,2025-11-22 00:36:37,97,OUTGOING,28308,7535,1,864303029613901,404535227450307,Jio,Karnataka,False,17.988332732097923,82.10683812805227
444,7102846959,8246631796,2025-12-05 14:32:00,2025-12-05 14:34:04,124,OUTGOING,80031,7189,2,502643177138669,404115661776540,Jio,Maharashtra,True,17.930274353070253,77.98750394748228
445,9448969966,8286040219,2025-12-09 18:54:00,2025-12-09 18:55:03,63,OUTGOING,24740,2766,2,796139384354439,404614565265513,Airtel,Rajasthan,True,25.00479307612004,85.6265605787951
446,8621363619,9082222237,2025-11-27 23:18:00,2025-11-27 23:25:10,430,OUTGOING,55570,2289,2,564618394759169,404760109247052,BSNL,Gujarat,False,27.155977238141737,73.18869621005295
447,7776179843,9535505497,2025-12-19 22:09:00,2025-12-19 22:12:07,187,MISSED,98517,2597,2,589690092448875,404316967646246,BSNL,Maharashtra,True,27.776017021165934,82.46726714007096
448,8255559564,6792787102,2025-12-11 15:07:00,2025-12-11 15:13:16,376,SMS,84580,5187,1,115695078710206,404239630859504,Jio,Gujarat,False,24.054050964143066,85.08607521366598
449,8436587433,6795550140,2025-12-11 18:29:00,2025-12-11 18:33:09,249,MISSED,28776,5895,3,690617779491767,404152147186771,Vi,Gujarat,False,18.020153368494654,87.00305595053241
450,8076812739,6373829493,2025-12-17 22:41:00,2025-12-17 22:50:31,571,OUTGOING,79535,7433,3,529938319877941,404551360025771,BSNL,Rajasthan,True,13.3360114671787,82.29846450921363
451,6186455415,8261296812,2025-12-14 22:23:00,2025-12-14 22:23:13,13,OUTGOING,33985,2402,1,721675523602990,404523997108364,Airtel,Karnataka,True,24.434350654838987,78.9491457521517
452,8583903094,8740125589,2025-12-06 20:33:00,2025-12-06 20:40:23,443,MISSED,64289,8571,1,764609747010836,404917377262811,BSNL,Karnataka,True,20.93446799577288,81.12125032362185
453,6979595144,9409103897,2025-12-23 20:25:00,2025-12-23 20:32:53,473,OUTGOING,61707,4520,3,260565834544910,404039405351895,Jio,Maharashtra,False,18.787552147951622,85.64028972061692
454,7765353849,7549506168,2025-11-23 12:15:00,2025-11-23 12:23:11,491,OUTGOING,90182,5215,3,423792885283497,404308249565335,Jio,Delhi,False,26.501670161515776,80.27097543949894
455,7517933263,8390737968,2025-11-23 18:14:00,2025-11-23 18:22:42,522,INCOMING,61275,7966,2,246390962656835,404213597133463,BSNL,Maharashtra,True,13.779159716898421,70.54696707454306
456,9533101586,9655765603,2025-11-28 05:06:00,2025-11-28 05:15:49,589,MISSED,98837,9806,1,693992565816486,404866765331288,Airtel,Gujarat,True,19.882001668653746,86.7570765191256
457,6410321041,9292763026,2025-11-25 10:39:00,2025-11-25 10:48:21,561,OUTGOING,72963,1001,1,450345420275657,404963893503414,Vi,Delhi,False,12.181658316278705,82.4114815185681
458,8519464177,6657060420,2025-11-20 01:30:00,2025-11-20 01:36:16,376,MISSED,10006,6805,1,938576195003952,404974396050539,Airtel,Maharashtra,True,19.49857027190602,82.17724094399044
459,9705685217,8031055520,2025-12-02 08:25:00,2025-12-02 08:34:50,590,OUTGOING,14169,1687,2,173076872919700,404894119617173,Vi,Karnataka,False,12.900852410909398,73.88215274315891
460,6101526959,7341197092,2025-12-09 16:27:00,2025-12-09 16:35:59,539,INCOMING,42066,5696,1,168780595177890,404941483400646,Vi,Rajasthan,False,13.90108666028915,81.85993846418783
461,8348047519,8740020746,2025-12-20 06:34:00,2025-12-20 06:43:23,563,SMS,52450,2436,2,349079141704648,404333426967628,Airtel,Karnataka,False,13.880419948433678,77.08955930177486
462,8553256444,6251060664,2025-12-06 23:02:00,2025-12-06 23:05:50,230,INCOMING,16840,9360,1,131873561219992,404005474108735,Vi,Maharashtra,True,22.387364833857017,81.72219358674685
463,6586004258,8564296966,2025-11-25 08:15:00,2025-11-25 08:20:22,322,MISSED,28034,4434,1,379639633424017,404285369296425,Jio,Karnataka,True,23.936718068246773,71.91867454554384
464,7839103349,7914657404,2025-11-24 00:39:00,2025-11-24 00:45:26,386,INCOMING,15370,5749,2,237055518191528,404989307448599,Jio,Rajasthan,True,21.333900241554552,81.84121548285465
465,6551449275,9516320045,2025-11-22 06:38:00,2025-11-22 06:42:27,267,INCOMING,67433,4558,1,924713621050947,404933456282725,Vi,Maharashtra,True,27.394760775592673,87.989447063872
466,8484152873,9889199391,2025-12-24 06:23:00,2025-12-24 06:24:45,105,OUTGOING,25049,6059,1,333015998427171,404994908944100,BSNL,Gujarat,True,17.997929272379267,70.86781669949
467,9840520544,8558729891,2025-12-12 02:11:00,2025-12-12 02:14:51,231,OUTGOING,83699,3689,1,723983161786440,404581396649312,Jio,Gujarat,False,16.57139338050977,87.58913531598371
468,6973481850,7475580997,2025-12-08 09:29:00,2025-12-08 09:34:16,316,MISSED,52039,6403,2,392094786530278,404839418758924,Jio,Maharashtra,True,25.897586051031364,77.32434329301167
469,8229344816,9572824891,2025-12-04 20:28:00,2025-12-04 20:37:02,542,INCOMING,54379,3631,1,960375019623355,404017480223147,Airtel,Gujarat,True,15.577533416311242,85.67356210607066
470,7003785754,8749501599,2025-12-04 09:40:00,2025-12-04 09:40:31,31,INCOMING,73777,1230,3,725159424305927,404986093618887,Vi,Karnataka,True,27.41156063104978,84.08293871304892
471,8795497009,8921144386,2025-12-01 04:59:00,2025-12-01 05:07:03,483,SMS,30253,2980,3,745419179305573,404897628753698,Vi,Gujarat,True,12.194471595037061,80.20629269776002
472,9138120033,7917068758,2025-12-13 21:31:00,2025-12-13 21:39:02,482,INCOMING,17032,4399,3,518946488074901,404185064846777,BSNL,Maharashtra,True,27.518061227322224,83.29208576652388
473,6752920396,8727132636,2025-12-02 15:01:00,2025-12-02 15:08:44,464,INCOMING,24099,4246,3,145212067761454,404890816924265,BSNL,Karnataka,False,12.690558591209218,85.81328010342426
474,6415222205,7815435933,2025-12-12 16:33:00,2025-12-12 16:37:37,277,INCOMING,32240,8433,1,788914046432655,404601214832263,Airtel,Gujarat,False,26.258289819169136,77.2745257897186
475,9416431571,8039622146,2025-12-04 20:33:00,2025-12-04 20:42:47,587,MISSED,65103,9994,1,523226592009494,404395026029170,BSNL,Karnataka,True,20.4432177453808,75.8865969081383
476,6654621799,6086012533,2025-12-11 23:47:00,2025-12-11 23:48:59,119,OUTGOING,75617,5161,3,840431933491520,404518280397085,Jio,Rajasthan,False,27.887436737908807,82.01668094014452
477,8237497492,6399127635,2025-12-06 02:06:00,2025-12-06 02:12:45,405,OUTGOING,56645,4130,1,341694078661063,404991556277023,Airtel,Gujarat,False,13.180745035766382,84.54122695494266
478,6548525216,8613429236,2025-12-22 02:39:00,2025-12-22 02:47:09,489,OUTGOING,89136,8878,1,428820578068939,404159597995507,BSNL,Gujarat,True,20.861668550421133,83.72113242597908
479,9044035297,6271051260,2025-12-23 23:10:00,2025-12-23 23:13:08,188,SMS,39640,4005,1,608580467719971,404963049166486,Vi,Rajasthan,True,27.508840569905583,84.36064567945542
480,7130059889,7467480812,2025-11-26 07:32:00,2025-11-26 07:37:44,344,SMS,13467,1966,1,634643459967336,404362264693505,Airtel,Maharashtra,True,20.36956550672238,77.8404996666328
481,7026734840,8378562504,2025-12-24 03:21:00,2025-12-24 03:28:57,477,OUTGOING,35421,9544,1,462565271476042,404285172864179,Vi,Karnataka,False,22.0703782101642,84.72101589115039
482,7201317565,7920720278,2025-12-03 01:28:00,2025-12-03 01:30:11,131,SMS,79043,2329,3,177625523473603,404899862991158,Airtel,Maharashtra,True,23.131979023753875,72.16376299667095
483,6694771973,9948758434,2025-12-21 11:29:00,2025-12-21 11:30:12,72,MISSED,69011,5493,2,488769689173930,404614146642261,Jio,Rajasthan,True,19.27265703628437,79.80080376329529
484,8433422651,9656842340,2025-12-14 03:33:00,2025-12-14 03:33:55,55,OUTGOING,39950,8286,3,524618146541609,404712180523601,Airtel,Delhi,True,22.040929281345015,70.10365588896619
485,8697024940,7634764578,2025-12-05 02:10:00,2025-12-05 02:15:26,326,MISSED,85361,8319,3,993481522490583,404883929718917,BSNL,Rajasthan,True,21.349028990769604,75.84254493820487
486,6606784578,9393154895,2025-11-21 05:33:00,2025-11-21 05:42:54,594,OUTGOING,78154,5742,3,236366520234931,404056182120520,BSNL,Maharashtra,True,26.418528167855825,76.59630762768516
487,7385247118,7730786708,2025-11-28 21:23:00,2025-11-28 21:26:13,193,MISSED,81870,1170,1,204050622995009,404389531848833,Airtel,Maharashtra,True,12.727142085463326,77.1311084489666
488,6960416674,7486486993,2025-12-12 22:49:00,2025-12-12 22:49:11,11,INCOMING,30032,5015,1,976095914219283,404900401118975,BSNL,Maharashtra,False,16.495411033475683,82.51840972041752
489,9532527128,8470307777,2025-11-22 00:40:00,2025-11-22 00:47:39,459,SMS,37288,5120,3,420063021709564,404228980716832,Airtel,Maharashtra,False,27.20658374522494,76.99404582286623
490,9963211939,8604343390,2025-12-01 03:08:00,2025-12-01 03:14:46,406,INCOMING,40177,1659,1,125345199864640,404472009439567,Vi,Gujarat,False,26.24422054225466,78.07648520720555
491,9284833077,9561955565,2025-12-03 04:23:00,2025-12-03 04:30:24,444,OUTGOING,59962,7271,1,726156055936435,404562437982690,Jio,Rajasthan,True,19.290508044571407,74.2757943557379
492,7712244648,9544210309,2025-12-21 13:53:00,2025-12-21 13:55:53,173,MISSED,66918,2319,1,315610220025484,404498739169761,Jio,Delhi,True,21.922121564824586,76.71853224932812
493,6292797831,8053999508,2025-12-12 06:19:00,2025-12-12 06:20:46,106,OUTGOING,40393,9608,1,735621798870094,404288106257580,Vi,Delhi,True,16.43809892769812,74.09085329073673
494,8360211387,9336002571,2025-11-22 17:32:00,2025-11-22 17:35:12,192,INCOMING,99451,7969,3,134218528583807,404410574352475,Vi,Gujarat,True,15.009938555580181,71.31752662783198
495,7339240076,8173862733,2025-12-06 10:04:00,2025-12-06 10:05:38,98,SMS,75768,3330,2,221029771122321,404945346631483,Airtel,Maharashtra,True,19.419174479039714,80.86207468086481
496,9656944062,8752328069,2025-12-11 03:42:00,2025-12-11 03:48:24,384,MISSED,23843,5722,2,604260153198428,404183049736445,BSNL,Maharashtra,True,17.653635648416845,82.0278303739903
497,8587946113,8792592443,2025-12-10 05:44:00,2025-12-10 05:47:53,233,MISSED,37487,2144,3,972041833339890,404020533214674,Vi,Maharashtra,True,21.338497789613953,81.15082622817306
498,6823699361,7974827785,2025-11-27 18:04:00,2025-11-27 18:09:43,343,SMS,36438,3094,2,550078462694017,404541143830282,Airtel,Gujarat,False,13.243754191439757,78.3428927884103
499,9239494321,6248165628,2025-12-13 05:20:00,2025-12-13 05:23:49,229,INCOMING,18351,9023,3,825498312976466,404584726508642,Airtel,Gujarat,False,27.590316922658666,76.83614404322614
500,6320532628,6521344328,2025-11-24 09:15:00,2025-11-24 09:23:45,525,MISSED,56244,1446,2,879121254953149,404028742614095,BSNL,Rajasthan,False,27.779371911673646,85.54000569229285
501,8970476943,6267541243,2025-12-17 10:13:00,2025-12-17 10:15:44,164,MISSED,78643,7899,1,278535388511491,404017165682278,BSNL,Karnataka,True,23.170587424315922,79.34347213245192
502,6983094823,9495975696,2025-11-27 17:03:00,2025-11-27 17:11:53,533,MISSED,42108,7548,1,848100045964646,404529596326707,Jio,Gujarat,False,20.577541861505928,78.62527379733515
503,6746261724,8679612211,2025-11-23 10:11:00,2025-11-23 10:19:23,503,OUTGOING,60675,3454,2,524014319988859,404710499618022,Airtel,Rajasthan,False,16.952441860581246,70.46155718451584
504,9110919857,6561396798,2025-12-23 12:04:00,2025-12-23 12:11:53,473,MISSED,18062,1483,1,845352432483955,404817975596605,Jio,Rajasthan,True,25.02072031531118,76.14246089727081
505,8809234175,6835897340,2025-11-27 13:14:00,2025-11-27 13:21:47,467,INCOMING,35158,5781,1,218566126454285,404853554374372,Jio,Delhi,True,22.95569876086207,76.84352113814543
506,7662490620,9304139349,2025-12-14 08:36:00,2025-12-14 08:43:52,472,INCOMING,26505,5038,3,397435122561533,404783471415681,BSNL,Maharashtra,False,14.60187102951826,77.17881005614421
507,6574682685,8067357402,2025-12-23 20:06:00,2025-12-23 20:11:46,346,INCOMING,52334,4329,2,128123528284405,404984663400014,Vi,Karnataka,True,26.57483495190148,80.44310264609199
508,8500307604,9265419913,2025-12-18 23:29:00,2025-12-18 23:36:24,444,SMS,68033,3208,3,203174293266233,404513400247718,Airtel,Karnataka,False,25.160595886770704,79.60484584108382
509,8658362244,6924284992,2025-12-10 02:25:00,2025-12-10 02:25:22,22,MISSED,94370,2296,1,359536335821012,404933043855601,Airtel,Rajasthan,False,27.196798612670783,80.942291670282
510,8702817772,6854081204,2025-11-30 10:18:00,2025-11-30 10:26:23,503,SMS,12792,5161,2,532456239593444,404738917483167,Vi,Gujarat,False,23.61151213421376,83.7678987077583
511,8095317155,7595187664,2025-12-11 12:51:00,2025-12-11 12:53:27,147,SMS,81211,9213,1,965022073252234,404818188408724,Vi,Delhi,False,21.814643134972638,84.63374329688969
512,9626486067,7142544127,2025-11-21 23:41:00,2025-11-21 23:49:51,531,MISSED,83732,7096,2,486036501850621,404841232310817,Vi,Maharashtra,False,18.691888580649902,82.9262153720769
513,7394472499,7045729903,2025-12-09 12:28:00,2025-12-09 12:29:43,103,MISSED,79727,9019,1,191155572792546,404999069871836,Airtel,Delhi,True,26.923655733664212,87.19942652718882
514,7694262707,9691804572,2025-11-24 23:44:00,2025-11-24 23:52:18,498,SMS,63531,2043,1,748322703682089,404090006288937,BSNL,Gujarat,False,25.857022232006535,70.32818648817451
515,9831474572,6571853424,2025-11-25 15:55:00,2025-11-25 16:01:40,400,MISSED,62077,3864,2,329145533905087,404071548537975,Vi,Karnataka,True,12.72349872169903,73.52400374230383
516,7354662280,8955516032,2025-12-18 00:31:00,2025-12-18 00:39:25,505,SMS,41531,5470,3,940582813893179,404202957264924,Vi,Karnataka,False,12.421871591956032,70.13613174960656
517,7199875168,9611515913,2025-11-24 10:38:00,2025-11-24 10:40:43,163,SMS,32542,9670,2,488063345135417,404994119475988,BSNL,Gujarat,False,18.023413870048792,81.65454485478286
518,9543915803,8736759498,2025-12-06 15:04:00,2025-12-06 15:11:22,442,INCOMING,42407,2756,2,648616184490785,404033909272506,Vi,Delhi,False,24.968853292509326,86.16454988109976
519,7933269717,8734475463,2025-12-13 19:41:00,2025-12-13 19:50:34,574,OUTGOING,63542,2851,2,763764062617678,404618761558971,Airtel,Delhi,False,27.796418069039113,74.38268133837339
520,7935396694,8226545495,2025-12-03 07:10:00,2025-12-03 07:12:57,177,MISSED,24871,1850,3,342631937456594,404295225030047,Vi,Karnataka,False,14.406670257656451,86.68662180633352
521,8199976384,7903843414,2025-12-23 14:20:00,2025-12-23 14:21:36,96,INCOMING,27128,9330,2,965642231876807,404183219162496,Vi,Rajasthan,False,21.506091445634162,71.0848130252121
522,6309599852,9445124530,2025-11-29 18:10:00,2025-11-29 18:11:31,91,SMS,23695,6923,1,629514085572066,404648692837392,BSNL,Maharashtra,False,18.094253706096346,86.81984848249925
523,8184331411,9167574292,2025-11-21 08:55:00,2025-11-21 08:58:40,220,OUTGOING,27844,1251,1,505613933670201,404679878443373,Airtel,Delhi,False,27.51863036503365,76.32920837031342
524,7501963914,9327111566,2025-12-14 07:46:00,2025-12-14 07:48:50,170,OUTGOING,45051,7970,1,638701363477019,404215496158698,Airtel,Gujarat,True,25.47390277017134,71.8255749120859
525,7770088889,6422606084,2025-11-22 09:39:00,2025-11-22 09:39:42,42,INCOMING,57521,4192,1,636517712670047,404031203136831,Vi,Karnataka,False,25.413259275378206,78.74569166535386
526,7822341257,6089957925,2025-12-05 23:29:00,2025-12-05 23:37:36,516,OUTGOING,80987,2814,3,784369031803871,404480898297051,Jio,Delhi,False,19.499090556719523,74.62197821896915
527,9860749648,7268925662,2025-12-17 05:17:00,2025-12-17 05:17:35,35,OUTGOING,69857,6598,1,362266891783935,404445064541080,BSNL,Karnataka,True,18.637112037402645,75.12771223531462
528,7640418241,8866248142,2025-12-24 01:08:00,2025-12-24 01:12:03,243,MISSED,75266,8633,3,995209720432419,404537990667075,Jio,Gujarat,False,16.3745131508913,75.53121936867316
529,9327026765,6297444968,2025-11-22 09:51:00,2025-11-22 09:52:45,105,SMS,56238,7328,3,918762327994584,404521745133686,BSNL,Rajasthan,True,12.902007946414834,84.45446616098795
530,6180179133,9847494398,2025-12-14 21:21:00,2025-12-14 21:30:09,549,INCOMING,89117,5558,2,910826784880393,404636193033891,Airtel,Delhi,False,25.835558020080853,79.70490298015459
531,7257661067,8037258074,2025-12-08 11:37:00,2025-12-08 11:39:30,150,INCOMING,11972,8915,3,356690807866124,404777046759583,Jio,Delhi,False,25.006416146081243,75.60353858480806
532,9212949854,8236682127,2025-12-15 11:21:00,2025-12-15 11:23:00,120,OUTGOING,45691,5858,3,140817722060063,404528953734369,Jio,Gujarat,True,27.99548277257809,80.98600809959653
533,6550167050,6187843081,2025-11-22 19:34:00,2025-11-22 19:36:19,139,MISSED,85453,8180,2,296873186830608,404719830211985,Airtel,Delhi,True,27.946189393182486,82.89071213601748
534,6964716726,6408072136,2025-12-07 03:44:00,2025-12-07 03:52:43,523,SMS,60370,2188,1,758162403316199,404251470730061,BSNL,Karnataka,False,20.88690728964204,74.90723201320361
535,7887230075,7669251065,2025-12-04 22:26:00,2025-12-04 22:29:48,228,OUTGOING,81044,1438,3,552827694968433,404091370237939,Jio,Delhi,False,24.303798642888168,77.44388382745633
536,7033767325,9987093459,2025-12-05 11:42:00,2025-12-05 11:49:44,464,MISSED,94234,7167,3,863974506065067,404135274495410,Vi,Maharashtra,False,27.11625167811885,72.19394968006506
537,9809313453,6054610032,2025-12-23 10:46:00,2025-12-23 10:53:03,423,INCOMING,91370,9986,3,434125569702009,404134505157853,Airtel,Rajasthan,False,25.59435825083858,73.26068829162425
538,9699555958,9776430118,2025-12-02 15:53:00,2025-12-02 15:56:44,224,SMS,14125,2815,2,427586855555851,404998768946094,Vi,Delhi,True,15.957569627891163,82.26012137136969
539,7083366929,8731903124,2025-12-19 06:46:00,2025-12-19 06:46:35,35,MISSED,12697,3110,2,783398965730301,404639857344125,Jio,Delhi,True,19.208706164961498,73.26589025852128
540,9616356231,9213459757,2025-11-28 14:37:00,2025-11-28 14:46:18,558,OUTGOING,37707,3054,2,765649312225517,404576301265558,Vi,Rajasthan,True,14.06655064242392,79.45294090600709
541,8818193643,6231319263,2025-11-27 05:23:00,2025-11-27 05:30:04,424,SMS,59472,1784,2,911807888433813,404092511689563,BSNL,Karnataka,False,27.264816436139558,82.7628327110038
542,6185429788,9126509324,2025-12-06 13:25:00,2025-12-06 13:29:33,273,MISSED,41040,7072,1,467035483828993,404123202416852,Airtel,Delhi,True,21.69879415121408,71.92378461570539
543,9118059982,6394582451,2025-12-16 13:25:00,2025-12-16 13:28:41,221,OUTGOING,70281,7772,3,769718395665969,404405824562638,Vi,Karnataka,True,15.658284888055404,80.21161995332027
544,8172620786,6647148950,2025-11-30 07:34:00,2025-11-30 07:36:23,143,INCOMING,90578,6577,3,188336062903339,404877948938517,BSNL,Delhi,True,22.74721095049371,74.61813010662455
545,8328891050,9256379812,2025-11-23 14:57:00,2025-11-23 15:06:31,571,OUTGOING,52554,1866,2,388882693309792,404788607279618,Airtel,Gujarat,True,21.890051847326333,87.33268375427645
546,7277960894,6454968949,2025-12-03 15:46:00,2025-12-03 15:48:38,158,MISSED,59906,5519,2,460717774307350,404670417581085,Airtel,Delhi,False,17.730603488525446,78.70382164095865
547,9750893350,8478938219,2025-12-03 08:32:00,2025-12-03 08:35:36,216,OUTGOING,85144,3787,3,342439882116324,404473137240199,Airtel,Rajasthan,False,13.816921475194064,84.50786589595285
548,7982374249,8396773561,2025-12-01 15:21:00,2025-12-01 15:25:39,279,SMS,84702,6641,3,760259918108523,404020965671426,Airtel,Gujarat,False,22.745171129484795,79.90407775881272
549,7193580419,6425966695,2025-12-13 07:59:00,2025-12-13 08:02:50,230,OUTGOING,36361,4528,2,933302689240287,404274019218281,Airtel,Delhi,True,20.324923214460693,70.78142559138675
550,8824200033,6876326378,2025-12-12 10:27:00,2025-12-12 10:28:41,101,MISSED,30064,4042,2,392300678368265,404638803677055,BSNL,Karnataka,False,24.35709426777023,81.39672476069241
551,9500906797,8645637350,2025-12-23 08:17:00,2025-12-23 08:23:19,379,MISSED,28715,2819,3,430134187572136,404480107729932,Airtel,Delhi,False,20.322616017791894,87.12526015971983
552,8313680264,8380384755,2025-11-21 09:42:00,2025-11-21 09:44:36,156,SMS,59439,9775,1,567196925987417,404244964796981,Vi,Rajasthan,True,25.634904005096644,80.82901276263397
553,9576335371,9202902224,2025-12-03 13:19:00,2025-12-03 13:26:15,435,SMS,42446,4415,1,935410663425037,404519510969761,Vi,Gujarat,False,20.83050942039177,84.74539946968223
554,9258490292,7580293496,2025-12-01 13:36:00,2025-12-01 13:45:57,597,INCOMING,87208,7512,3,729003659627082,404614819792626,Jio,Maharashtra,True,20.975007544566182,85.91571634027135
555,9616235230,7312560118,2025-12-06 23:21:00,2025-12-06 23:25:43,283,MISSED,73220,9038,3,896346536439607,404906222355556,Jio,Gujarat,True,26.026457642533522,74.10543589508079
556,6535642809,7581877379,2025-12-19 15:38:00,2025-12-19 15:43:55,355,OUTGOING,28822,5853,1,178657542273559,404658811586340,BSNL,Karnataka,False,18.455725859398353,73.81680711834808
557,8847743717,7772197332,2025-11-21 12:48:00,2025-11-21 12:50:58,178,INCOMING,43777,5278,2,613910030657940,404865949542437,Jio,Gujarat,True,14.144243655210252,80.99765779931785
558,6716766125,7526830851,2025-12-09 02:12:00,2025-12-09 02:14:05,125,SMS,71254,1857,3,927639314023480,404739133766675,Vi,Rajasthan,True,12.460522821013424,77.39851245652068
559,7727981840,8526309494,2025-12-10 18:37:00,2025-12-10 18:41:17,257,INCOMING,40781,2094,2,817829232882189,404008868478679,BSNL,Maharashtra,True,24.082196090777906,85.11750345160097
560,6447266532,8491011407,2025-11-22 08:21:00,2025-11-22 08:30:32,572,INCOMING,63651,6741,1,762702980428854,404513693068029,BSNL,Karnataka,True,21.924952821655435,86.2004162211642
561,8089921047,8905407649,2025-12-15 05:31:00,2025-12-15 05:36:20,320,INCOMING,92297,9908,1,168847488189009,404628224096414,Airtel,Rajasthan,False,23.265276289587575,76.36158482744892
562,6098495675,9543560251,2025-12-04 19:35:00,2025-12-04 19:35:48,48,MISSED,81642,7601,3,570120670277424,404266618935149,Airtel,Karnataka,False,15.407426584142572,74.26367006154068
563,6639949010,6251474325,2025-12-07 05:06:00,2025-12-07 05:11:33,333,SMS,96002,1256,3,876905184814188,404325493654045,Airtel,Maharashtra,True,14.181943609388316,84.0494592743895
564,9039466469,6901264500,2025-12-01 21:50:00,2025-12-01 21:52:00,120,MISSED,24241,3561,1,851648590512995,404822573410322,Vi,Rajasthan,True,12.23271465068611,74.94650863986645
565,7890640303,7604009644,2025-12-13 00:42:00,2025-12-13 00:45:07,187,INCOMING,60133,4466,1,223930145331312,404782697048544,BSNL,Gujarat,False,17.60940094090555,84.80705773324621
566,6380535953,7595245374,2025-12-04 16:33:00,2025-12-04 16:42:09,549,INCOMING,48913,3655,2,670041213043824,404870734249784,Jio,Maharashtra,False,21.438682989674128,77.62728856567773
567,7286100085,8759796524,2025-11-26 15:14:00,2025-11-26 15:18:04,244,INCOMING,96210,2482,2,434940538857872,404848840918275,Jio,Maharashtra,False,18.275904721595715,82.01589818724646
568,8131018387,9374348015,2025-12-22 14:00:00,2025-12-22 14:05:08,308,INCOMING,53427,5956,3,649953890633690,404611645884101,BSNL,Gujarat,True,18.999598752379665,71.71963564902403
569,9606923341,9209283707,2025-11-23 04:51:00,2025-11-23 04:59:49,529,OUTGOING,92711,3518,2,909561563840358,404588197114457,BSNL,Rajasthan,False,26.466539111899976,81.22946784417832
570,8524450191,6871605060,2025-11-30 09:48:00,2025-11-30 09:57:43,583,INCOMING,12858,9994,2,616738534334963,404261905588361,BSNL,Karnataka,True,17.572087472372807,78.13181821727012
571,7436715057,6709932802,2025-12-12 10:43:00,2025-12-12 10:51:25,505,INCOMING,81511,7013,3,332876134348394,404483552372573,Jio,Gujarat,True,20.223831826556975,80.55895233715853
572,9572111613,8518908533,2025-12-20 10:18:00,2025-12-20 10:25:43,463,MISSED,20417,7162,2,327946497007610,404467217631794,Airtel,Delhi,True,24.538448203858287,73.02425573940754
573,6241102738,7113671081,2025-12-10 15:06:00,2025-12-10 15:11:58,358,INCOMING,11788,1660,1,207900013772077,404660878344178,Jio,Delhi,False,18.344684517140323,83.26372740899528
574,7618833988,9616077148,2025-12-01 14:16:00,2025-12-01 14:21:43,343,SMS,31375,5686,2,134356242700196,404909685426224,Airtel,Delhi,True,21.953387203645974,85.53034739577811
575,7869085588,7967897673,2025-12-12 11:07:00,2025-12-12 11:10:57,237,INCOMING,71408,9525,1,771524506032388,404425775054405,Vi,Maharashtra,False,25.79781933994792,73.90131640163396
576,8710857305,6346180867,2025-12-16 14:20:00,2025-12-16 14:20:43,43,MISSED,49340,4657,2,788834276375270,404165341041649,Jio,Delhi,False,27.192329978522274,71.7228619993629
577,9905801122,7876259456,2025-11-22 16:58:00,2025-11-22 16:59:06,66,MISSED,20685,7877,1,112196545367352,404428489615173,Jio,Karnataka,True,14.353175694864607,70.42549454883405
578,6246016808,6682505397,2025-12-01 19:47:00,2025-12-01 19:51:13,253,MISSED,68297,8793,3,173313417672507,404460142842043,Vi,Rajasthan,False,26.82540200258391,81.55548700797878
579,7712987704,9227131422,2025-12-20 12:10:00,2025-12-20 12:16:21,381,INCOMING,42796,5168,2,388431350363799,404931821564451,Airtel,Rajasthan,False,19.87386068927261,80.92769264959806
580,6057563860,6296172445,2025-11-20 13:35:00,2025-11-20 13:35:21,21,OUTGOING,48740,5865,1,669096296670059,404452183550365,Vi,Rajasthan,False,16.131910212783332,79.84055342885326
581,6155854165,7124017371,2025-12-18 12:50:00,2025-12-18 12:52:28,148,OUTGOING,35199,2261,3,543679772377250,404785576381659,BSNL,Delhi,True,19.34617209981218,74.17504773008756
582,9380683021,7071792759,2025-11-30 07:25:00,2025-11-30 07:26:12,72,OUTGOING,21027,7556,2,877944299372367,404617441914037,Vi,Maharashtra,True,27.680521204567633,77.03630792629926
583,7842055134,7931617897,2025-12-15 09:01:00,2025-12-15 09:07:57,417,MISSED,57155,8263,3,133916397715660,404296633488939,BSNL,Gujarat,True,19.881889503885915,80.70057403335112
584,6671654728,8094102316,2025-11-26 09:59:00,2025-11-26 10:01:15,135,SMS,78786,7624,2,122965334501047,404455535626835,Vi,Delhi,False,17.26002576460013,78.94180345946505
585,8661588817,9893119225,2025-11-24 07:25:00,2025-11-24 07:31:26,386,INCOMING,86394,2748,1,877810585425336,404088186075331,Jio,Maharashtra,False,22.134413669067612,87.78013936386797
586,7353728689,7765642144,2025-12-02 11:21:00,2025-12-02 11:25:14,254,SMS,66428,4397,1,231779678404102,404300217498238,BSNL,Karnataka,True,15.84232990045109,72.4559155460212
587,7016980878,6093730769,2025-11-24 00:34:00,2025-11-24 00:43:29,569,OUTGOING,72575,2379,2,595465983254263,404871721141395,Airtel,Karnataka,False,13.213813249738623,82.51260197285669
588,6549705175,8405904014,2025-12-11 18:13:00,2025-12-11 18:15:19,139,INCOMING,68435,8556,2,381011344688553,404658928699883,Jio,Rajasthan,False,14.062075550570388,77.27773782587725
589,9383201655,7117369215,2025-12-02 20:20:00,2025-12-02 20:20:02,2,SMS,12583,4257,1,760315705906488,404708589275449,BSNL,Rajasthan,False,14.048733423324359,77.70759306866107
